state_abbr,county_name,county_fips,vote_total_county,vote_per_AI,vote_per_AS,vote_per_AU,vote_per_CS,vote_per_D,vote_per_G,vote_per_I,vote_per_IP,vote_per_JF,vote_per_L,vote_per_LN,vote_per_NL,vote_per_NN,vote_per_PG,vote_per_PJ,vote_per_R,vote_per_UC,vote_per_UN,vote_per_UY,vote_per_WP,loc_pct_served,loc_pct_underserved,loc_pct_unserved,loc_count_served,loc_count_underserved,loc_count_unserved
LA,St. John the Baptist,22095,18758,0,0,0,0,64.20194051,0.2985392899,0,0,0.1705938799,0.1546007037,0,0,0,0,0,34.95575221,0,0,0,0.2185734087,99.22683409,0.04069294268,0.7324729683,17069,7,126
MI,Ingham,26065,147654,0,0,0,0,63.97659393,0.7219580912,0.1246156555,0,0,0.4456364203,0,0.4943990681,0,0,0,34.23679684,0,0,0,0,98.79955091,0.9618706279,0.238578461,91520,891,221
OH,Franklin,39049,594851,0,0,0,0,63.96862408,0,0,0,0,0.588886965,0,0,0,0,0,35.44248896,0,0,0,0,99.91626919,0.04173164944,0.04199916002,373504,156,157
CO,San Juan,8111,588,0,0,0,0,63.94557823,0.5102040816,0,0,0,0.8503401361,0,0,0,0,0,31.97278912,0,2.380952381,0.3401360544,0,81.6647919,1.46231721,16.87289089,726,13,150
VA,Newport News,51700,75431,0,0,0,0,63.85836062,0.4507430632,0.3155201442,0,0,0.3963887526,0,0,0,0,0,34.97898742,0,0,0,0,99.73114504,0.06420416926,0.2046507895,49707,32,102
VA,Henrico,51087,180264,0,0,0,0,63.81751209,0.6462743532,0.244086451,0,0,0.4088448054,0,0,0,0,0,34.8832823,0,0,0,0,99.11598783,0.1541205436,0.729891631,102254,159,753
CA,Monterey,6053,144281,1.334202009,0,0,0,63.79149022,0.831710343,0,0,0,0.4636785162,0,0,0,0,0,33.57891892,0,0,0,0,92.85945567,1.547013006,5.593531327,103243,1720,6219
MA,Norfolk,25021,372790,0,0,0,0,63.71791089,0.7685291987,0,0,0,0.535690335,0,0,0,0,0,34.97786958,0,0,0,0,99.80242791,0.02489097236,0.1726811207,192460,48,333
NM,Los Alamos,35028,12139,0,0,0,0,63.64609935,0.5766537606,0.9967872148,0,0,1.441634402,0,0,0,0,0,33.33882527,0,0,0,0,98.7640758,0.4257072233,0.8102169734,7192,31,59
VT,,50001,1884,0,0,0,0,63.42887473,0,0,0,0,0.8492569002,0,0,0,0,0.6900212314,33.54564756,0,0,0,1.486199575,,,,,,
HI,Hawaii,15001,82358,0,0,0,0,63.33689502,1.159571626,0,0,0,0.5973918745,0,0,0,0,0,34.90614148,0,0,0,0,91.79830203,0.3112940571,7.89040391,71364,242,6134
CA,Mendocino,6045,23621,1.680707845,0,0,0,63.23610347,1.020278566,0,0,0,0.5291901274,0,0,0,0,0,33.53371999,0,0,0,0,71.33830674,2.176971885,26.48472137,26871,820,9976
ND,Rolette,38079,4060,0,0,0,0,63.22660099,0,0,0,0,1.625615764,0,0,0,0,0,35.14778325,0,0,0,0,99.48690729,0,0.5130927105,5623,0,29
NY,Westchester,36119,454605,0,0,0,0,63.14184842,0,0,0,0,0,0,0,0,0,0,36.85815158,0,0,0,0,99.367287,0.04822507608,0.584487922,206049,100,1212
NM,San Miguel,35047,11065,0,0,0,0,63.13601446,0.4518752824,1.030275644,0,0,0.2620876638,0,0,0,0,0,35.11974695,0,0,0,0,67.12788547,3.96602507,28.90608946,9800,579,4220
NJ,Camden,34007,246423,0,0,0,0,63.11139788,0.5709694306,0.4942720444,0,0,0.2069612009,0,0,0,0,0,35.61639944,0,0,0,0,99.81451426,0.02257556713,0.1629101736,163590,37,267
NY,Albany,36001,149609,0,0,0,0,63.08510852,0,0,0,0,0,0,0,0,0,0,36.91489148,0,0,0,0,97.98801797,0.2156764853,1.796305542,98135,216,1799
NC,Hertford,37091,9784,0,0,0,0,63.07236304,0.1328699918,0,0,0.2759607522,0.1737530662,0,0,0,0,0,36.34505315,0,0,0,0,91.80558157,1.53586814,6.65855029,9803,164,711
CO,Gunnison,8051,10922,0,0,0,0,63.05621681,0.5310382714,0,0,0,0.759934078,0,0,0,0,0,33.77586523,0,1.776231459,0.1007141549,0,68.66040065,8.136333428,23.20326593,7232,857,2444
TN,Davidson,47037,287718,0,0,0,0,63.03533321,0.6144905776,0.9339005554,0,0,0,0,0,0,0,0,35.41627566,0,0,0,0,99.48944126,0.1735420312,0.337016707,207530,362,703
IN,Marion,18097,351910,0,0,0,0,63.00446137,0,0,0,0,0.7865647467,0,0,0,0,0,35.32920349,0,0,0,0.8797703958,99.83257334,0.06740553906,0.1000211225,321393,217,322
IN,Monroe,18105,59042,0,0,0,0,62.97212154,0,0,0,0,0.7181328546,0,0,0,0,0,35.53402663,0,0,0,0.7757189797,96.22921348,0.9887640449,2.782022472,42822,440,1238
CO,Broomfield,8014,46732,0,0,0,0,62.96541984,0.6547975691,0,0,0,0.793888556,0,0,0,0,0,34.38757169,0,1.035692887,0.1626294616,0,99.60720574,0.2167140729,0.1760801842,22062,48,39
NJ,Hudson,34017,229627,0,0,0,0,62.96428556,1.431451876,0.5957487578,0,0,0.2251477396,0,0,0,0,0,34.78336607,0,0,0,0,99.73290902,0.01591180315,0.2511791783,87750,14,221
MI,Wayne,26163,854610,0,0,0,0,62.78665122,2.391383204,0.2960414692,0,0,0.3100829618,0,0.4252232012,0,0,0,33.79061794,0,0,0,0,99.73947359,0.1695066604,0.09101975019,636660,1082,581
VA,Lexington,51678,2859,0,0,0,0,62.78419028,0.4896817069,0.1399090591,0,0,0.5596362364,0,0,0,0,0,36.02658272,0,0,0,0,99.18293236,0.4085338175,0.4085338175,2185,9,9
CO,Routt,8107,16314,0,0,0,0,62.54750521,0.447468432,0,0,0,0.827510114,0,0,0,0,0,34.79220302,0,1.256589432,0.1287237955,0,95.69269521,1.47774979,2.829554996,11397,176,337
SD,Buffalo,46017,466,0,0,0,0,62.44635193,0,1.931330472,0,0,0.4291845494,0,0,0,0,0,35.19313305,0,0,0,0,96.80473373,0,3.195266272,818,0,27
CA,Humboldt,6023,53592,1.520749366,0,0,0,62.40110464,1.684952978,0,0,0,0.5243319898,0,0,0,0,0,33.86886102,0,0,0,0,97.58130507,0.3844031285,2.034291804,51278,202,1069
RI,Bristol,44001,28047,0,0,0,0,62.24551645,0.5633401077,0.9840624666,0,0,0.3850679217,0,0,0,0,0,35.82201305,0,0,0,0,99.91865195,0.02905287623,0.05229517722,17196,5,9
HI,Maui,15009,62505,0,0,0,0,62.24302056,1.033517319,0,0,0,0.5327573794,0,0,0,0,0,36.19070474,0,0,0,0,96.83598151,1.266987054,1.897031433,42113,551,825
MS,Wilkinson,28157,2921,0,0,0,0,62.20472441,0.03423485108,0.6846970216,0,0,0.2738788086,0,0,0,0,0,36.80246491,0,0,0,0,49.89157933,4.734369353,45.37405132,2761,262,2511
TN,Shelby,47157,324801,0,0,0,0,62.07924237,0.562806149,0.7672390171,0,0,0,0,0,0,0,0,36.59071247,0,0,0,0,99.03943089,0.3766191771,0.5839499363,312408,1188,1842
NC,Wake,37183,650019,0,0,0,0,61.99572628,0.8212067647,0,0,0.2181474695,0.5452148322,0,0,0,0,0,36.41970465,0,0,0,0,99.23333873,0.3189534306,0.4477078364,355301,1142,1603
NY,Queens,36081,652150,0,0,0,0,61.96825884,0,0,0,0,0,0,0,0,0,0,38.03174116,0,0,0,0,99.9604052,0.001900550526,0.0376942521,315573,6,119
CA,Santa Barbara,6083,176801,1.401010175,0,0,0,61.96005679,0.7454708967,0,0,0,0.499997172,0,0,0,0,0,35.39346497,0,0,0,0,97.39701045,0.5575964886,2.045393066,111616,639,2344
SC,Orangeburg,45075,36868,0,0,0,0,61.92904416,0.1681675165,0,0,0,0.2007160681,0,0,0,0,0,37.29521536,0.4068568949,0,0,0,95.4563013,1.240946403,3.302752294,39538,514,1368
VA,Harrisonburg,51660,17191,0,0,0,0,61.89866791,0.831830609,0.261764877,0,0,0.5584317375,0,0,0,0,0,36.44930487,0,0,0,0,97.73240733,0.4518450339,1.815747636,11680,54,217
NC,Buncombe,37021,159698,0,0,0,0,61.78036043,0.6268081003,0,0,0.2260516725,0.4120277023,0,0,0,0,0,36.95475209,0,0,0,0,97.68849312,1.055774768,1.25573211,109923,1188,1413
MS,Bolivar,28011,10268,0,0,0,0,61.77444488,0.1168679392,0.2921698481,0,0,0.08765095442,0,0,0,0,0,37.72886638,0,0,0,0,87.63947351,1.089062604,11.27146389,13117,163,1687
RI,Newport,44005,44278,0,0,0,0,61.728172,0.4991192014,1.158588915,0,0,0.4178147161,0,0,0,0,0,36.19630516,0,0,0,0,98.70570571,0.1201201201,1.174174174,32869,40,391
NJ,Union,34039,239923,0,0,0,0,61.40595108,0.6868870429,0.498910067,0,0,0.2867586684,0,0,0,0,0,37.12149315,0,0,0,0,99.89881288,0.001466479935,0.09972063557,136243,2,136
GA,Muscogee,13215,80491,0,0,0,0,61.38947211,0.2571716092,0,0,0,0.3168056056,0,0,0,0,0,38.03655067,0,0,0,0,99.48582276,0.1255549079,0.3886223338,66559,84,260
PA,Delaware,42045,328044,0,0,0,0,61.33841802,0.6480837936,0,0,0,0.3959834656,0,0,0,0,0,37.61751472,0,0,0,0,99.88732579,0.01258012996,0.1000940775,182622,23,183
VA,Roanoke,51770,42020,0,0,0,0,61.24940505,0.4783436459,0.2118039029,0,0,0.4902427416,0,0,0,0,0,37.57020466,0,0,0,0,99.58471761,0.2048726467,0.2104097453,35970,74,76
IL,Champaign,17019,88261,0,0,0,0,61.23542675,0,1.510293335,0,0,0,0,0,0,0,0,37.25427992,0,0,0,0,97.25677262,1.789190555,0.954036824,65447,1204,642
NC,Edgecombe,37065,24393,0,0,0,0,61.09129668,0.1762800804,0,0,0.2295740581,0.1475833231,0,0,0,0,0,38.35526585,0,0,0,0,89.76246523,3.000213995,7.237320779,20973,701,1691
KS,Wyandotte,20209,49264,0,0,0,0,61.0912634,0,1.173270542,0,0,0.3897369276,0,0,0,0,0,37.34572913,0,0,0,0,99.38866723,0.2791239276,0.3322088463,58040,163,194
CO,Eagle,8037,27746,0,0,0,0,61.0538456,0.4288906509,0,0,0,0.6127009299,0,0,0,0,0,36.55662077,0,1.221797737,0.1261443091,0,92.73796846,1.922004158,5.340027385,18287,379,1053
WA,Whatcom,53073,136015,0,0,0,0,61.05282506,0.8741682903,0,0,0.2058596478,0.4146601478,0,0,0,0,0,36.06366945,0,0,0,1.38881741,87.26188504,3.616980998,9.12113396,73752,3057,7709
NM,McKinley,35031,25749,0,0,0,0,61.01596178,0.4038991806,1.945706629,0,0,0.2679715717,0,0,0,0,0,36.36646083,0,0,0,0,88.37462793,7.495912464,4.129459607,21080,1788,985
VA,Franklin,51620,3869,0,0,0,0,60.97182735,0.4393900233,0.2067717757,0,0,0.2326182476,0,0,0,0,0,38.14939261,0,0,0,0,98.82742032,0.3006614552,0.8719182201,3287,10,29
GA,Bibb,13021,69181,0,0,0,0,60.95893381,0.1965857678,0,0,0,0.3107789711,0,0,0,0,0,38.53370145,0,0,0,0,98.67006034,0.4129723898,0.9169672656,58537,245,544
MD,Baltimore,24005,405808,0,0,0,0,60.91895675,1.018954777,0,0,0,0.5477960021,0,0,0,0,0,36.57468557,0,0.9396069077,0,0,99.39901327,0.121729036,0.4792576947,246601,302,1189
PA,Montgomery,42091,520983,0,0,0,0,60.87165992,0.5731473004,0,0,0,0.4812057207,0,0,0,0,0,38.07398706,0,0,0,0,99.71573681,0.05609460279,0.228168587,263090,148,602
VA,Martinsville,51690,5646,0,0,0,0,60.83953241,0.2479631598,0.3542330854,0,0,0.3896563939,0,0,0,0,0,38.16861495,0,0,0,0,99.27594529,0.2413515688,0.4827031376,6170,15,30
MO,St. Louis,29189,497572,0,0,0,0,60.8344119,0.8362608828,0,0,0,0.8943429293,0,0,0,0,0,37.43498428,0,0,0,0,99.62629446,0.2099279604,0.1637775777,354032,746,582
FL,Leon,12073,156219,0,0,0,0,60.50480415,0.4749742349,0,0,0,0.3584711207,0,0,0,0,0,38.66175049,0,0,0,0,96.1887496,1.33805791,2.473192489,93381,1299,2401
SC,Williamsburg,45089,14283,0,0,0,0,60.4494854,0.1050199538,0,0,0,0.1750332563,0,0,0,0,0,38.67534832,0.5951130715,0,0,0,84.3877241,8.738985111,6.873290793,13886,1438,1131
CT,,9003,429149,0,0,0,0,60.43728402,0.8337430589,0.470698988,0,0,0.3758601325,0,0,0,0,0,37.8824138,0,0,0,0,,,,,,
NC,Guilford,37081,283738,0,0,0,0,60.30845357,0.5374676638,0,0,0.3471512452,0.3640682602,0,0,0,0,0,38.44285926,0,0,0,0,98.98386822,0.2598001791,0.7563315995,180213,473,1377
CA,Solano,6095,188846,1.287292291,0,0,0,60.29727926,0.7800006354,0,0,0,0.4236255997,0,0,0,0,0,37.21180221,0,0,0,0,99.02921106,0.3838002782,0.5869886608,135978,527,806
HI,Honolulu,15003,339062,0,0,0,0,60.25476167,0.7382130702,0,0,0,0.5217334883,0,0,0,0,0,38.48529178,0,0,0,0,99.40767083,0.01585584769,0.5764733197,175545,28,1018
VT,Bennington,50003,18992,0,0,0,0,60.22535805,0,0,0,0,0.4264953665,0,0,0,0,0.3264532435,37.52632687,0,0,0,1.49536647,95.68244374,1.586701927,2.730854336,17729,294,506
VA,Danville,51590,17632,0,0,0,0,60.20303993,0.2495462795,0.192831216,0,0,0.2552177858,0,0,0,0,0,39.09936479,0,0,0,0,98.76124934,0.3335097935,0.9052408682,18656,63,171
TX,Dallas,48113,838209,0,0,0,0,60.10231338,1.060713975,0,0,0,0.741581157,0,0,0,0,0,38.09539148,0,0,0,0,99.61804317,0.08638424737,0.2955725816,661935,574,1964
OR,Lane,41039,206387,0,0,0,0,60.06046892,0.8692407952,0,0,0,0.3973118462,0,0,0,0.2790873456,0,36.89621924,0,0,0,1.497671849,93.53682381,1.854587588,4.608588602,129165,2561,6364
FL,Alachua,12001,136023,0,0,0,0,59.97368092,0.6520956015,0,0,0,0.4550700984,0,0,0,0,0,38.91915338,0,0,0,0,89.73130524,4.814556955,5.454137805,76041,4080,4622
AR,Pulaski,5119,153474,0,0,0,0,59.96976687,0.5649165331,1.147425623,0,0,0.5414597912,0,0,0,0,0,37.77643119,0,0,0,0,97.52373226,1.110231533,1.366036205,149066,1697,2088
VT,,50003,1484,0,0,0,0,59.83827493,0,0,0,0,0.4043126685,0,0,0,0,0.1347708895,38.4097035,0,0,0,1.212938005,,,,,,
MA,Barnstable,25001,144772,0,0,0,0,59.81405244,0.4489818473,0,0,0,0.4614151908,0,0,0,0,0,39.27555052,0,0,0,0,99.7592954,0.03241580512,0.2082887903,144642,47,302
IL,Lake,17097,309323,0,0,0,0,59.69229576,0,1.383343625,0,0,0,0,0,0,0,0,38.92436062,0,0,0,0,98.89460926,0.7369271615,0.3684635807,214181,1596,798
PA,Allegheny,42003,719344,0,0,0,0,59.65629796,0.5112991837,0,0,0,0.458056229,0,0,0,0,0,39.37434663,0,0,0,0,99.80406044,0.03308070419,0.1628588514,470650,156,768
CO,Ouray,8091,4094,0,0,0,0,59.64826575,0.390815828,0,0,0,0.5129457743,0,0,0,0,0,38.42208109,0,0.9770395701,0.04885197851,0,57.86435786,13.96825397,28.16738817,2005,484,976
MA,Essex,25009,389055,0,0,0,0,59.53785454,0.5837220958,0,0,0,0.4922183239,0,0,0,0,0,39.38620504,0,0,0,0,99.51479956,0.0472904913,0.4379099494,210433,100,926
NM,Bernalillo,35001,309351,0,0,0,0,59.50198965,0.6623544129,0.9713884875,0,0,0.4868256447,0,0,0,0,0,38.37744181,0,0,0,0,98.30253958,0.3408572196,1.356603202,230430,799,3180
ME,Knox,23013,21006,0,0,0,0,59.49252594,1.123488527,0.4332095592,0,0,0.6188707988,0,0,0,0,0,38.33190517,0,0,0,0,96.46853788,0.9860576041,2.545404513,21034,215,555
AR,Jefferson,5069,21545,0,0,0,0,59.41981898,0.1624506846,0.8493850081,0,0,0.2645625435,0,0,0,0,0,39.30378278,0,0,0,0,96.51330655,0.5711775044,2.915515943,30753,182,929
VT,Grand Isle,50013,4948,0,0,0,0,59.41794665,0,0,0,0,0.5052546483,0,0,0,0,0.2223120453,38.25788197,0,0,0,1.596604689,60.41509434,23.13207547,16.45283019,3202,1226,872
NH,Grafton,33009,55595,0,0,0,0,59.34886231,0.6151632341,0,0,0,0.6259555715,0,0,0,0,0,39.41001889,0,0,0,0,91.17841931,1.417415996,7.404164695,38532,599,3129
NY,Ulster,36111,95940,0,0,0,0,59.23910778,0,0,0,0,0,0,0,0,0,0,40.76089222,0,0,0,0,97.16176451,0.2712121829,2.567023311,71650,200,1893
AZ,Coconino,4005,70067,0,0,0,0,59.23473247,0.6836313814,0,0,0,0.7250203377,0,0,0,0,0,39.35661581,0,0,0,0,79.06766968,9.575192321,11.35713799,46457,5626,6673
NY,Monroe,36055,346883,0,0,0,0,59.13232992,0,0,0,0,0,0,0,0,0,0,40.86767008,0,0,0,0,99.67015972,0.1099467584,0.2198935168,247483,273,546
HI,Kauai,15007,29900,0,0,0,0,59.11371237,0.9464882943,0,0,0,0.4648829431,0,0,0,0,0,39.47491639,0,0,0,0,98.31302718,0.03570312849,1.651269693,22029,8,370
WA,Kitsap,53035,154792,0,0,0,0,59.03599669,0.5717349734,0,0,0.1666752804,0.5749651145,0,0,0,0,0,38.0058401,0,0,0,1.644787844,93.53223086,1.890246411,4.577522728,90947,1838,4451
VA,Manassas Park,51685,5943,0,0,0,0,58.99377419,1.346121487,0.2355712603,0,0,0.4879690392,0,0,0,0,0,38.93656402,0,0,0,0,99.88910452,0,0.110895481,3603,0,4
CT,,9001,453250,0,0,0,0,58.96944291,0.6945394374,0.4447876448,0,0,0.3902923331,0,0,0,0,0,39.50093767,0,0,0,0,,,,,,
MT,Missoula,30063,72773,0,0,0,0,58.95455732,0.9357866242,0,0,0,0.7612713506,0,0,0,0,0,37.52215794,0,0,0,1.82622676,88.94118193,3.171585561,7.887232513,38363,1368,3402
AZ,Apache,4001,32019,0,0,0,0,58.94000437,0.4997033012,0,0,0,0.5996439614,0,0,0,0,0,39.96064837,0,0,0,0,80.19512539,8.421386306,11.38348831,22769,2391,3232
AZ,Santa Cruz,4023,19121,0,0,0,0,58.91428273,0.3974687516,0,0,0,0.4236180116,0,0,0,0,0,40.26463051,0,0,0,0,69.97419658,6.016889514,24.00891391,11932,1026,4094
NC,Warren,37185,9974,0,0,0,0,58.87306998,0.7218768799,0,0,0.3208341688,0.2205734911,0,0,0,0,0,39.86364548,0,0,0,0,76.96788534,14.05687131,8.975243351,10042,1834,1171
NM,Rio Arriba,35039,15928,0,0,0,0,58.84605726,0.5022601708,1.11752888,0,0,0.1820693119,0,0,0,0,0,39.35208438,0,0,0,0,89.72276265,3.185797665,7.091439689,18447,655,1458
MO,,29095,315177,0,0,0,0,58.80536968,0.776071858,0,0,0,0.8173185226,0,0,0,0,0,39.60123994,0,0,0,0,,,,,,
GA,Macon,13193,4686,0,0,0,0,58.79214682,0.08536064874,0,0,0,0.234741784,0,0,0,0,0,40.88775075,0,0,0,0,77.59429863,8.53467756,13.87102381,4464,491,798
WA,Thurston,53067,160885,0,0,0,0,58.77925226,0.8074090189,0,0,0.2622991578,0.420175902,0,0,0,0,0,38.1719862,0,0,0,1.558877459,90.53144844,3.574803447,5.89374811,95804,3783,6237
CO,Arapahoe,8005,324796,0,0,0,0,58.71131418,0.7826451065,0,0,0,0.6748851587,0,0,0,0,0,38.57405879,0,1.039113782,0.2179829801,0,99.53517302,0.264346049,0.2004809321,179230,476,361
GA,Chatham,13051,141109,0,0,0,0,58.64827899,0.3146503767,0,0,0,0.4046517231,0,0,0,0,0,40.63241891,0,0,0,0,98.92973076,0.1097956846,0.9604735536,103619,115,1006
VT,Orange,50017,17438,0,0,0,0,58.60763849,0,0,0,0,0.5103796307,0,0,0,0,0.5103796307,38.32434912,0,0,0,2.047253125,89.28919182,6.301293643,4.409514536,12838,906,634
NY,Onondaga,36067,226266,0,0,0,0,58.59740306,0,0,0,0,0,0,0,0,0,0,41.40259694,0,0,0,0,99.13469966,0.1373788611,0.7279214765,159477,221,1171
NC,Halifax,37083,23922,0,0,0,0,58.58205836,0.1504890895,0,0,0.2215533818,0.171390352,0,0,0,0,0,40.87450882,0,0,0,0,85.65701731,6.263732028,8.079250665,22222,1625,2096
CA,Sacramento,6067,631559,1.386885469,0,0,0,58.51820653,1.159986636,0,0,0,0.5020908577,0,0,0,0,0,38.4328305,0,0,0,0,98.93221686,0.7271185542,0.3406645821,466688,3430,1607
GA,Liberty,13179,23028,0,0,0,0,58.44623936,0.2301545944,0,0,0,0.3256904638,0,0,0,0,0,40.99791558,0,0,0,0,86.64745437,6.376652486,6.975893143,18942,1394,1525
CO,Jefferson,8059,360847,0,0,0,0,58.43252126,0.540118111,0,0,0,0.7717952484,0,0,0,0,0,38.93090423,0,1.178061616,0.1465995283,0,94.67950818,2.37904677,2.941445047,176262,4429,5476
AK,,2914,6969,0,0.1291433491,0.4161285694,0.2582866982,58.43019085,0.9470512269,1.334481274,0,0,0.9470512269,0,0,0,0,0,37.53766681,0,0,0,0,,,,,,
LA,East Carroll,22035,2292,0,0,0,0,58.37696335,0.2617801047,0,0,0.2617801047,0.1308900524,0,0,0,0,0,40.61954625,0,0,0,0.3490401396,94.76131432,0.6819590825,4.556726596,3057,22,147
ME,,23015,624,0,0,0,0,58.33333333,1.442307692,0.3205128205,0,0,0.9615384615,0,0,0,0,0,38.94230769,0,0,0,0,,,,,,
CA,Mono,6051,6021,1.86015612,0,0,0,58.3291812,0.9965122073,0,0,0,0.863643913,0,0,0,0,0,37.95050656,0,0,0,0,79.01218394,2.017555352,18.97026071,6031,154,1448
MS,Kemper,28069,4029,0,0,0,0,58.30230827,0.0248200546,0.07446016381,0,0,0.124100273,0,0,0,0,0,41.47431124,0,0,0,0,99.13631243,0,0.8636875704,5280,0,46
FL,Broward,12011,872571,0,0,0,0,58.14174434,0.5150297225,0,0,0,0.2059431267,0,0,0,0,0,41.13728281,0,0,0,0,98.65905899,1.089678157,0.2512628576,452336,4996,1152
MI,Kalamazoo,26077,145217,0,0,0,0,58.10683322,0.4758396056,0.1074254392,0,0,0.4682647348,0,0.4648216118,0,0,0,40.37681539,0,0,0,0,98.546689,0.4770410144,0.976269983,88829,430,880
NM,Mora,35033,2479,0,0,0,0,58.04759984,0.2420330779,0.6857603873,0,0,0.2823719242,0,0,0,0,0,40.74223477,0,0,0,0,96.54605263,0,3.453947368,4109,0,147
CO,La Plata,8067,35606,0,0,0,0,58.04358816,0.5757456608,0,0,0,0.5588945683,0,0,0,0,0,39.35291805,0,1.297534123,0.1713194405,0,75.17506578,11.90447278,12.92046145,18572,2941,3192
GA,Stewart,13259,2028,0,0,0,0,58.03747535,0.04930966469,0,0,0,0.1479289941,0,0,0,0,0,41.765286,0,0,0,0,77.33171127,7.380373074,15.28791565,1907,182,377
WA,Snohomish,53061,413716,0,0,0,0,57.99171412,0.8365642131,0,0,0.1667810769,0.4689207089,0,0,0,0,0,38.97697938,0,0,0,1.559040501,93.85457829,2.08130577,4.064115943,240126,5325,10398
MT,Glacier,30035,5078,0,0,0,0,57.75896022,0.5513981883,0,0,0,0.5513981883,0,0,0,0,0,38.18432454,0,0,0,2.953918866,96.03498542,0.3109815355,3.654033042,4941,16,188
VA,Prince William,51153,227064,0,0,0,0,57.74935701,1.826797731,0.2968326111,0,0,0.4012084699,0,0,0,0,0,39.72580418,0,0,0,0,98.93089474,0.31726565,0.7518396076,111321,357,846
OR,Lincoln,41041,29499,0,0,0,0,57.69348113,0.7966371741,0,0,0,0.3864537781,0,0,0,0.1423777077,0,39.28607749,0,0,0,1.694972711,95.97324415,0.5217391304,3.505016722,28696,156,1048
NJ,Burlington,34005,226061,0,0,0,0,57.69106569,0.5520633811,0.410508668,0,0,0.2313534842,0,0,0,0,0,41.11500878,0,0,0,0,99.17587142,0.09326013625,0.7308684437,149944,141,1105
GA,Gwinnett,13135,420681,0,0,0,0,57.64629256,0.7630484857,0,0,0,0.457115962,0,0,0,0,0,41.13354299,0,0,0,0,99.62131226,0.1586201476,0.2200675922,278854,444,616
NC,Bertie,37015,9161,0,0,0,0,57.62471346,0.1091583888,0,0,0.2074009388,0.1419059055,0,0,0,0,0,41.91682131,0,0,0,0,73.97310739,4.116780254,21.91011236,8032,447,2379
KY,Fayette,21067,139450,0,0,0,0,57.58408032,0.711366081,0.8827536752,0,0,0.4704195052,0,0,0,0,0,40.35138042,0,0,0,0,99.22804269,0.4155958307,0.3563614824,103861,435,373
CO,Larimer,8069,224952,0,0,0,0,57.50693481,0.5276681248,0,0,0,0.7823891319,0,0,0,0,0,39.86094811,0,1.160692059,0.1613677585,0,92.76062362,1.719797385,5.519578998,122329,2268,7279
VA,Suffolk,51800,53241,0,0,0,0,57.47450273,0.3380853102,0.277981255,0,0,0.3775285964,0,0,0,0,0,41.53190211,0,0,0,0,96.87793762,1.088164079,2.033898305,34009,382,714
KY,Jefferson,21111,353438,0,0,0,0,57.45562164,0.5740752268,0.7410069093,0,0,0.3301852093,0,0,0,0,0,40.89911102,0,0,0,0,99.46930761,0.1323941776,0.3982982142,267467,356,1071
VT,,50023,5944,0,0,0,0,57.38559892,0,0,0,0,0.5215343203,0,0,0,0,0.2860026918,39.9730821,0,0,0,1.833781965,,,,,,
NY,Columbia,36021,35492,0,0,0,0,57.36222247,0,0,0,0,0,0,0,0,0,0,42.63777753,0,0,0,0,91.95458075,1.145186335,6.900232919,28425,354,2133
GA,Taliaferro,13265,884,0,0,0,0,57.35294118,0.1131221719,0,0,0,0.1131221719,0,0,0,0,0,42.42081448,0,0,0,0,100,0,0,1186,0,0
GA,Newton,13217,59051,0,0,0,0,57.30470271,0.2184552336,0,0,0,0.3217557704,0,0,0,0,0,42.15508628,0,0,0,0,94.88701647,2.848525469,2.264458062,39640,1190,946
CA,San Diego,6073,1421967,1.11887266,0,0,0,57.23030141,0.9558590319,0,0,0,0.5154831301,0,0,0,0,0,40.17948377,0,0,0,0,96.54077547,1.016395163,2.442829372,754359,7942,19088
SC,Bamberg,45009,5671,0,0,0,0,57.22094869,0.1939693176,0,0,0,0.2468700406,0,0,0,0,0,41.8973726,0.4408393581,0,0,0,97.20289452,0.2504870582,2.546618425,6985,18,183
ME,,23013,2916,0,0,0,0,57.20164609,0.7201646091,0.1714677641,0,0,0.3429355281,0,0,0,0,0,41.56378601,0,0,0,0,,,,,,
ME,Sagadahoc,23023,24444,0,0,0,0,57.20013091,1.174112257,0.3927344134,0,0,0.6627393225,0,0,0,0,0,40.5702831,0,0,0,0,96.0362741,1.405321002,2.558404901,15991,234,426
OH,Hamilton,39061,408145,0,0,0,0,57.17575862,0,0,0,0,0.5929265335,0,0,0,0,0,42.23131485,0,0,0,0,99.80554096,0.02458677455,0.1698722605,267915,66,456
SC,Lee,45061,7900,0,0,0,0,57.02531646,1.101265823,0,0,0,1.189873418,0,0,0,0,0,38.96202532,1.721518987,0,0,0,58.3656644,24.87875849,16.75557711,4814,2052,1382
NC,Northampton,37131,9191,0,0,0,0,57.00141443,0.1632031335,0,0,0.2067239691,0.1414427157,0,0,0,0,0,42.48721575,0,0,0,0,88.01321768,2.610491532,9.376290789,10654,316,1135
AZ,Pima,4019,513176,0,0,0,0,56.98824575,0.6253215271,0,0,0,0.5549752911,0,0,0,0,0,41.83145743,0,0,0,0,94.32899446,1.778194457,3.89281108,364225,6866,15031
WA,Island,53029,51753,0,0,0,0,56.95515236,0.4521477016,0,0,0.1352578594,0.3980445578,0,0,0,0,0,40.37833556,0,0,0,1.681061967,86.67944785,6.449386503,6.871165644,33909,2523,2688
